frame_index,mae,psnr,ssim
2.140000000000000000e+02,1.700000000000000000e+01,2.595931216710400236e+01,5.364354894007180574e-01
2.150000000000000000e+02,1.800000000000000000e+01,2.591405662082750894e+01,5.503768205916256262e-01
2.160000000000000000e+02,1.800000000000000000e+01,2.576557323277422284e+01,5.571857089550460440e-01
2.170000000000000000e+02,1.800000000000000000e+01,2.562906999083310566e+01,5.616090590820586037e-01
2.180000000000000000e+02,1.700000000000000000e+01,2.545869638264291268e+01,5.637532747666027522e-01
2.190000000000000000e+02,1.700000000000000000e+01,2.530380043592938577e+01,5.661055993472496883e-01
2.200000000000000000e+02,1.600000000000000000e+01,2.514421980862493911e+01,5.694153033982632950e-01
2.210000000000000000e+02,1.600000000000000000e+01,2.497033199997287056e+01,5.643917992103594239e-01
2.220000000000000000e+02,1.500000000000000000e+01,2.491358702787829671e+01,5.619740689852634752e-01
2.230000000000000000e+02,1.500000000000000000e+01,2.487462197359024074e+01,5.560043049279005389e-01
2.240000000000000000e+02,1.600000000000000000e+01,2.487776045535290947e+01,5.476611049033829337e-01
2.250000000000000000e+02,1.600000000000000000e+01,2.489757036182718153e+01,5.452428763617187535e-01
2.260000000000000000e+02,1.600000000000000000e+01,2.488605899073615291e+01,5.428605947807088050e-01
2.270000000000000000e+02,1.600000000000000000e+01,2.486010273995091424e+01,5.400616730634435481e-01
2.280000000000000000e+02,1.600000000000000000e+01,2.476666647877241800e+01,5.410793620947995652e-01
2.290000000000000000e+02,1.500000000000000000e+01,2.460354933340090611e+01,5.430353088123290872e-01
2.300000000000000000e+02,1.300000000000000000e+01,2.445571823985540760e+01,5.440460409427388955e-01
2.310000000000000000e+02,1.100000000000000000e+01,2.465833857827437470e+01,5.618167643168939795e-01
2.320000000000000000e+02,1.100000000000000000e+01,2.479805275555716548e+01,5.739972372351260788e-01
2.330000000000000000e+02,1.100000000000000000e+01,2.489882480555995414e+01,5.810765654690850379e-01
2.340000000000000000e+02,1.100000000000000000e+01,2.502757557544191513e+01,5.882920085271321486e-01
2.350000000000000000e+02,1.100000000000000000e+01,2.509643187754046068e+01,5.881579670452128372e-01
2.360000000000000000e+02,1.100000000000000000e+01,2.478550238318853260e+01,5.735479928571713959e-01
2.370000000000000000e+02,1.200000000000000000e+01,2.461864359011761394e+01,5.654601223005780719e-01
2.380000000000000000e+02,1.100000000000000000e+01,2.470048241931670674e+01,5.748866233648105561e-01
2.390000000000000000e+02,1.100000000000000000e+01,2.490837831171705830e+01,5.910299664514655493e-01
